id,pkg,github,split,file,qualname,rule_first,ver_first,ver_last,n_versions_observed,label,days_span,fixed_ver_before,fixed_ver_after,signals_added,attribution_status,attributed_pr,attributed_commit_url,commits_in_window
deepteam:0.0.1:metrics/competitors/competitors.py:CompetitorsGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/competitors/competitors.py,CompetitorsGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/contracts/contracts.py:ContractsGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/contracts/contracts.py,ContractsGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/contracts/contracts.py:ContractsGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/contracts/contracts.py,ContractsGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/debug_access/debug_access.py:DebugAccessGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/debug_access/debug_access.py,DebugAccessGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/debug_access/debug_access.py:DebugAccessGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/debug_access/debug_access.py,DebugAccessGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/excessive_agency/excessive_agency.py:ExcessiveAgencyGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/excessive_agency/excessive_agency.py,ExcessiveAgencyGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/excessive_agency/excessive_agency.py:ExcessiveAgencyGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/excessive_agency/excessive_agency.py,ExcessiveAgencyGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/graphic_content/graphic_content.py:GraphicMetric._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/graphic_content/graphic_content.py,GraphicMetric._a_evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/graphic_content/graphic_content.py:GraphicMetric.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/graphic_content/graphic_content.py,GraphicMetric.evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hallucination/hallucination.py:HallucinationGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hallucination/hallucination.py:HallucinationGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hallucination/hallucination.py:HallucinationGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hallucination/hallucination.py:HallucinationGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/harm/harm.py:HarmGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/harm/harm.py,HarmGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/harm/harm.py:HarmGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/harm/harm.py,HarmGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hijacking/hijacking.py:HijackingGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hijacking/hijacking.py:HijackingGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hijacking/hijacking.py:HijackingGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/hijacking/hijacking.py:HijackingGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/illegal_activity/illegal_activity.py:IllegalMetric._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/illegal_activity/illegal_activity.py,IllegalMetric._a_evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/illegal_activity/illegal_activity.py:IllegalMetric.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/illegal_activity/illegal_activity.py,IllegalMetric.evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/imitation/imitation.py:ImitationGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/imitation/imitation.py,ImitationGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/imitation/imitation.py:ImitationGrader.a_generate_entities:3e4afe3e2bc40168,deepteam,confident-ai/deepteam,held-out,metrics/imitation/imitation.py,ImitationGrader.a_generate_entities,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/imitation/imitation.py:ImitationGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/imitation/imitation.py,ImitationGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/imitation/imitation.py:ImitationGrader.generate_entities:d4bdb39abe547c99,deepteam,confident-ai/deepteam,held-out,metrics/imitation/imitation.py,ImitationGrader.generate_entities,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/intellectual_property/intellectual_property.py:IntellectualPropertyGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/intellectual_property/intellectual_property.py,IntellectualPropertyGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/intellectual_property/intellectual_property.py:IntellectualPropertyGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/intellectual_property/intellectual_property.py,IntellectualPropertyGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/intellectual_property/intellectual_property.py:IntellectualPropertyGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/intellectual_property/intellectual_property.py,IntellectualPropertyGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/intellectual_property/intellectual_property.py:IntellectualPropertyGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/intellectual_property/intellectual_property.py,IntellectualPropertyGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/misinformation/misinformation.py:MisinformationMetric._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/misinformation/misinformation.py,MisinformationMetric._a_evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/misinformation/misinformation.py:MisinformationMetric.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/misinformation/misinformation.py,MisinformationMetric.evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/overreliance/overreliance.py:OverrelianceGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/overreliance/overreliance.py,OverrelianceGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/overreliance/overreliance.py:OverrelianceGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/overreliance/overreliance.py,OverrelianceGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/overreliance/overreliance.py:OverrelianceGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/overreliance/overreliance.py,OverrelianceGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/overreliance/overreliance.py:OverrelianceGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/overreliance/overreliance.py,OverrelianceGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/personal_safety/personal_safety.py:SafetyMetric._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/personal_safety/personal_safety.py,SafetyMetric._a_evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/personal_safety/personal_safety.py:SafetyMetric.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/personal_safety/personal_safety.py,SafetyMetric.evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/pii/pii.py:PIIGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/pii/pii.py,PIIGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/pii/pii.py:PIIGrader.a_generate_entities:3e4afe3e2bc40168,deepteam,confident-ai/deepteam,held-out,metrics/pii/pii.py,PIIGrader.a_generate_entities,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/pii/pii.py:PIIGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/pii/pii.py,PIIGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/pii/pii.py:PIIGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/pii/pii.py,PIIGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/pii/pii.py:PIIGrader.generate_entities:d4bdb39abe547c99,deepteam,confident-ai/deepteam,held-out,metrics/pii/pii.py,PIIGrader.generate_entities,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/pii/pii.py:PIIGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/pii/pii.py,PIIGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/prompt_extraction/prompt_extraction.py:PromptExtractionGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/prompt_extraction/prompt_extraction.py,PromptExtractionGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/prompt_extraction/prompt_extraction.py:PromptExtractionGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/prompt_extraction/prompt_extraction.py,PromptExtractionGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/prompt_extraction/prompt_extraction.py:PromptExtractionGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/prompt_extraction/prompt_extraction.py,PromptExtractionGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/prompt_extraction/prompt_extraction.py:PromptExtractionGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/prompt_extraction/prompt_extraction.py,PromptExtractionGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/rbac/rbac.py:RBACGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/rbac/rbac.py,RBACGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/rbac/rbac.py:RBACGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/rbac/rbac.py,RBACGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/rbac/rbac.py:RBACGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/rbac/rbac.py,RBACGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/rbac/rbac.py:RBACGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/rbac/rbac.py,RBACGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/shell_injection/shell_injection.py:ShellInjectionGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/shell_injection/shell_injection.py,ShellInjectionGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/shell_injection/shell_injection.py:ShellInjectionGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/shell_injection/shell_injection.py,ShellInjectionGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/sql_injection/sql_injection.py:SQLInjectionGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/sql_injection/sql_injection.py,SQLInjectionGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/sql_injection/sql_injection.py:SQLInjectionGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/sql_injection/sql_injection.py,SQLInjectionGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/ssrf/ssrf.py:SSRFGrader._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/ssrf/ssrf.py,SSRFGrader._a_evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/ssrf/ssrf.py:SSRFGrader.a_generate_purpose:67fccf5e39a05cf3,deepteam,confident-ai/deepteam,held-out,metrics/ssrf/ssrf.py,SSRFGrader.a_generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/ssrf/ssrf.py:SSRFGrader.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/ssrf/ssrf.py,SSRFGrader.evaluate,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.0.1:metrics/ssrf/ssrf.py:SSRFGrader.generate_purpose:bfc3adaf80ad48c8,deepteam,confident-ai/deepteam,held-out,metrics/ssrf/ssrf.py,SSRFGrader.generate_purpose,,0.0.1,0.2.3,6,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/toxicity/toxicity.py:ToxicityMetric._a_evaluate:1f94b31c8171dab5,deepteam,confident-ai/deepteam,held-out,metrics/toxicity/toxicity.py,ToxicityMetric._a_evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
deepteam:0.1.7:metrics/toxicity/toxicity.py:ToxicityMetric.evaluate:cadf9a1d4e42235f,deepteam,confident-ai/deepteam,held-out,metrics/toxicity/toxicity.py,ToxicityMetric.evaluate,,0.1.7,0.2.3,2,VANISHED,,,,,,,,
fickling:0.1.8:analysis.py:UnusedVariables.analyze:ea6cf76cfeeca1fc,fickling,trailofbits/fickling,train,analysis.py,UnusedVariables.analyze,silent-fallback,0.1.8,0.1.12,3,MUTATED,,,,,,,,
fickling:0.1.6:cli.py:main:aac8678db9c3d28e,fickling,trailofbits/fickling,train,cli.py,main,silent-fallback,0.1.6,0.1.12,4,MUTATED,,,,,,,,
fickling:0.1.8:fickle.py:Pickled.ast:ed68d9d8c16294b5,fickling,trailofbits/fickling,train,fickle.py,Pickled.ast,silent-fallback,0.1.8,0.1.12,3,MUTATED,,,,,,,,
fickling:0.0.1:cli.py:main:8d5ee870c3f91af2,fickling,trailofbits/fickling,train,cli.py,main,,0.0.1,0.1.12,10,SURVIVED,1936.2,,,,,,,
fickling:0.1.6:fickle.py:StackedPickle.load:4be4127ac0a94d7a,fickling,trailofbits/fickling,train,fickle.py,StackedPickle.load,,0.1.6,0.1.12,4,SURVIVED,193.2,,,,,,,
fickling:0.0.5:pickle.py:ConstantOpcode.new:f329820566f1d999,fickling,trailofbits/fickling,train,pickle.py,ConstantOpcode.new,no-action,0.0.5,0.1.12,8,SURVIVED,1134.3,,,,,,,
fickling:0.0.1:pickle.py:Interpreter.run:fe50e97234941e7b,fickling,trailofbits/fickling,train,pickle.py,Interpreter.run,,0.0.1,0.1.12,10,SURVIVED,1936.2,,,,,,,
fickling:0.0.1:pickle.py:Interpreter.step:7d5a644dfed5ea7d,fickling,trailofbits/fickling,train,pickle.py,Interpreter.step,,0.0.1,0.1.12,10,SURVIVED,1936.2,,,,,,,
fickling:0.0.5:pickle.py:Pickled.load:6bbaaff213b690ec,fickling,trailofbits/fickling,train,pickle.py,Pickled.load,,0.0.5,0.1.12,8,SURVIVED,1134.3,,,,,,,
fickling:0.1.6:polyglot.py:check_and_find_in_zip:ce59b1b4d0e96d54,fickling,trailofbits/fickling,train,polyglot.py,check_and_find_in_zip,,0.1.6,0.1.12,4,SURVIVED,193.2,,,,,,,
fickling:0.1.2:polyglot.py:check_if_legacy_format:feb16aa8f776f5a9,fickling,trailofbits/fickling,train,polyglot.py,check_if_legacy_format,silent-fallback,0.1.2,0.1.12,6,SURVIVED,879.3,,,,,,,
fickling:0.1.4:polyglot.py:check_numpy:c6fe8d2056f0c6a8,fickling,trailofbits/fickling,train,polyglot.py,check_numpy,,0.1.4,0.1.12,5,SURVIVED,354.4,,,,,,,
fickling:0.1.6:polyglot.py:check_numpy:53e6cb63ba2cb6a4,fickling,trailofbits/fickling,train,polyglot.py,check_numpy,,0.1.6,0.1.12,4,SURVIVED,193.2,,,,,,,
fickling:0.0.1:tracing.py:Trace.run:90490d751c4cb71b,fickling,trailofbits/fickling,train,tracing.py,Trace.run,,0.0.1,0.1.12,10,SURVIVED,1936.2,,,,,,,
fickling:0.1.12:analysis.py:AnalysisContext.analyze:949325ab545c95b6,fickling,trailofbits/fickling,train,analysis.py,AnalysisContext.analyze,,0.1.12,0.1.12,1,TOO_YOUNG,,,,,,,,
fickling:0.1.12:cli.py:_scan_huggingface:13644eff32abf6d2,fickling,trailofbits/fickling,train,cli.py,_scan_huggingface,,0.1.12,0.1.12,1,TOO_YOUNG,,,,,,,,
fickling:0.1.12:cli.py:_scan_huggingface:3ccd1a8e58022716,fickling,trailofbits/fickling,train,cli.py,_scan_huggingface,,0.1.12,0.1.12,1,TOO_YOUNG,,,,,,,,
fickling:0.1.12:cli.py:_scan_huggingface:69c1c4bda2a4cbd2,fickling,trailofbits/fickling,train,cli.py,_scan_huggingface,silent-fallback,0.1.12,0.1.12,1,TOO_YOUNG,,,,,,,,
fickling:0.1.12:cli.py:main:b037aeb38f629901,fickling,trailofbits/fickling,train,cli.py,main,silent-fallback,0.1.12,0.1.12,1,TOO_YOUNG,,,,,,,,
fickling:0.1.8:polyglot.py:<module>:5c7c0b9c0dbf17d5,fickling,trailofbits/fickling,train,polyglot.py,<module>,silent-fallback,0.1.8,0.1.12,3,TOO_YOUNG,,,,,,,,
fickling:0.1.8:polyglot.py:check_and_find_in_7z:22af7939aa18c266,fickling,trailofbits/fickling,train,polyglot.py,check_and_find_in_7z,,0.1.8,0.1.12,3,TOO_YOUNG,,,,,,,,
fickling:0.1.12:polyglot.py:check_pickle:223398e24073277b,fickling,trailofbits/fickling,train,polyglot.py,check_pickle,silent-fallback,0.1.12,0.1.12,1,TOO_YOUNG,,,,,,,,
fickling:0.1.12:polyglot.py:check_pickle:ee8dab3b68c04eae,fickling,trailofbits/fickling,train,polyglot.py,check_pickle,silent-fallback,0.1.12,0.1.12,1,TOO_YOUNG,,,,,,,,
fickling:0.1.8:polyglot.py:find_file_properties_recursively:0e01f5a7404472c4,fickling,trailofbits/fickling,train,polyglot.py,find_file_properties_recursively,,0.1.8,0.1.12,3,TOO_YOUNG,,,,,,,,
fickling:0.1.8:polyglot.py:find_file_properties_recursively:1594f49eb6ab0789,fickling,trailofbits/fickling,train,polyglot.py,find_file_properties_recursively,no-action,0.1.8,0.1.12,3,TOO_YOUNG,,,,,,,,
fickling:0.1.8:polyglot.py:find_file_properties_recursively:5c97244b2888cf4e,fickling,trailofbits/fickling,train,polyglot.py,find_file_properties_recursively,,0.1.8,0.1.12,3,TOO_YOUNG,,,,,,,,
fickling:0.1.8:polyglot.py:find_file_properties_recursively:d38e7e6ca77a3817,fickling,trailofbits/fickling,train,polyglot.py,find_file_properties_recursively,,0.1.8,0.1.12,3,TOO_YOUNG,,,,,,,,
fickling:0.1.8:polyglot.py:is_7z_file:329a6d7960ee48f3,fickling,trailofbits/fickling,train,polyglot.py,is_7z_file,silent-fallback,0.1.8,0.1.12,3,TOO_YOUNG,,,,,,,,
fickling:0.0.1:cli.py:main:b52115587bb7318a,fickling,trailofbits/fickling,train,cli.py,main,,0.0.1,0.0.3,2,VANISHED,,,,,,,,
fickling:0.0.5:cli.py:main:65debe3c24539d8e,fickling,trailofbits/fickling,train,cli.py,main,silent-fallback,0.0.5,0.0.7,2,VANISHED,,,,,,,,
fickling:0.1.2:cli.py:main:4801d172ea40ca0e,fickling,trailofbits/fickling,train,cli.py,main,silent-fallback,0.1.2,0.1.4,2,VANISHED,,,,,,,,
fickling:0.0.5:pickle.py:StackedPickle.load:365b4585c1dc2ac0,fickling,trailofbits/fickling,train,pickle.py,StackedPickle.load,,0.0.5,0.1.4,4,VANISHED,,,,,,,,
fickling:0.1.2:polyglot.py:check_and_find_in_zip:f13b61197a9203f0,fickling,trailofbits/fickling,train,polyglot.py,check_and_find_in_zip,,0.1.2,0.1.4,2,VANISHED,,,,,,,,
fickling:0.1.2:polyglot.py:check_pickle:9ffdc721658c0213,fickling,trailofbits/fickling,train,polyglot.py,check_pickle,silent-fallback,0.1.2,0.1.10,5,VANISHED,,,,,,,,
fickling:0.1.2:polyglot.py:check_pickle:ef3b67da62bc350f,fickling,trailofbits/fickling,train,polyglot.py,check_pickle,silent-fallback,0.1.2,0.1.2,1,VANISHED,,,,,,,,
fickling:0.1.4:polyglot.py:check_pickle:9491d47d3d0c981f,fickling,trailofbits/fickling,train,polyglot.py,check_pickle,silent-fallback,0.1.4,0.1.10,4,VANISHED,,,,,,,,
garak:0.9.0.12:command.py:end_run:20d0124b54d9b67e,garak,NVIDIA/garak,held-out,command.py,end_run,,0.9.0.12,0.16.0,6,FIXED,,0.9.0.15,0.10.2,log,ok,932,https://github.com/NVIDIA/garak/commit/1fb059fb2f170a6967657df5fd1f73bbfbcecb85,5
